id,givenName,familyName,unaccentedFamilyName,birthYear,deathYear,congresses,congressNumber,position,state,parties,congressYear,age,fullName
B000084,Abraham,Baldwin,baldwin,1754.0,1807.0,"[{""position"":""Delegate"",""congressNumber"":2,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":2,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",7,Senator,GA,Democratic Republican,1801,47.0,Abraham baldwin
B000084,Abraham,Baldwin,baldwin,1754.0,1807.0,"[{""position"":""Delegate"",""congressNumber"":2,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":2,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",8,Senator,GA,Democratic Republican,1803,49.0,Abraham baldwin
B000084,Abraham,Baldwin,baldwin,1754.0,1807.0,"[{""position"":""Delegate"",""congressNumber"":2,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":2,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",9,Senator,GA,Democratic Republican,1805,51.0,Abraham baldwin
B000084,Abraham,Baldwin,baldwin,1754.0,1807.0,"[{""position"":""Delegate"",""congressNumber"":2,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""GA""},{""position"":""Representative"",""congressNumber"":1,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":2,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""GA"",""parties"":[""Anti-Administration""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",10,Senator,GA,Democratic Republican,1807,53.0,Abraham baldwin
B000127,James,Barbour,barbour,1775.0,1842.0,"[{""position"":""Senator"",""congressNumber"":15,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""VA"",""parties"":[""Anti-Democrat""]}]",15,Senator,VA,Anti-Democrat,1817,42.0,James barbour
B000127,James,Barbour,barbour,1775.0,1842.0,"[{""position"":""Senator"",""congressNumber"":15,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""VA"",""parties"":[""Anti-Democrat""]}]",14,Senator,VA,Anti-Democrat,1815,40.0,James barbour
B000127,James,Barbour,barbour,1775.0,1842.0,"[{""position"":""Senator"",""congressNumber"":15,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""VA"",""parties"":[""Anti-Democrat""]}]",16,Senator,VA,Anti-Democrat,1819,44.0,James barbour
B000127,James,Barbour,barbour,1775.0,1842.0,"[{""position"":""Senator"",""congressNumber"":15,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""VA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""VA"",""parties"":[""Anti-Democrat""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""VA"",""parties"":[""Anti-Democrat""]}]",13,Senator,VA,Anti-Democrat,1813,38.0,James barbour
B000192,William,Barry,barry,1784.0,1835.0,"[{""position"":""Representative"",""congressNumber"":11,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1810-08-06"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":14,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]}]",14,Senator,KY,Democratic Republican,1815,31.0,William barry
B000192,William,Barry,barry,1784.0,1835.0,"[{""position"":""Representative"",""congressNumber"":11,""stateName"":""KY"",""parties"":[""Democratic Republican""],""electionDate"":""1810-08-06"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":14,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]}]",13,Senator,KY,Democratic Republican,1813,29.0,William barry
B000226,Richard,Bassett,bassett,1745.0,1815.0,"[{""position"":""Senator"",""congressNumber"":1,""stateName"":""DE"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""DE"",""parties"":[""Anti-Administration""]}]",1,Senator,DE,Anti-Administration,1789,44.0,Richard bassett
B000226,Richard,Bassett,bassett,1745.0,1815.0,"[{""position"":""Senator"",""congressNumber"":1,""stateName"":""DE"",""parties"":[""Anti-Administration""]},{""position"":""Senator"",""congressNumber"":2,""stateName"":""DE"",""parties"":[""Anti-Administration""]}]",2,Senator,DE,Anti-Administration,1791,46.0,Richard bassett
B000249,James,Bayard,bayard,1767.0,1815.0,"[{""position"":""Representative"",""congressNumber"":5,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]}]",8,Senator,DE,Federalist,1803,36.0,James bayard
B000249,James,Bayard,bayard,1767.0,1815.0,"[{""position"":""Representative"",""congressNumber"":5,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]}]",9,Senator,DE,Federalist,1805,38.0,James bayard
B000249,James,Bayard,bayard,1767.0,1815.0,"[{""position"":""Representative"",""congressNumber"":5,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]}]",10,Senator,DE,Federalist,1807,40.0,James bayard
B000249,James,Bayard,bayard,1767.0,1815.0,"[{""position"":""Representative"",""congressNumber"":5,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]}]",11,Senator,DE,Federalist,1809,42.0,James bayard
B000249,James,Bayard,bayard,1767.0,1815.0,"[{""position"":""Representative"",""congressNumber"":5,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""DE"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":12,""stateName"":""DE"",""parties"":[""Federalist""]}]",12,Senator,DE,Federalist,1811,44.0,James bayard
B000433,George,Bibb,bibb,1776.0,1859.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":21,""stateName"":""KY"",""parties"":[""Jacksonian""]},{""position"":""Senator"",""congressNumber"":22,""stateName"":""KY"",""parties"":[""Jacksonian""]},{""position"":""Senator"",""congressNumber"":23,""stateName"":""KY"",""parties"":[""Republican""]}]",12,Senator,KY,Democratic Republican,1811,35.0,George bibb
B000433,George,Bibb,bibb,1776.0,1859.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":21,""stateName"":""KY"",""parties"":[""Jacksonian""]},{""position"":""Senator"",""congressNumber"":22,""stateName"":""KY"",""parties"":[""Jacksonian""]},{""position"":""Senator"",""congressNumber"":23,""stateName"":""KY"",""parties"":[""Republican""]}]",13,Senator,KY,Democratic Republican,1813,37.0,George bibb
B000434,William,Bibb,bibb,1781.0,1820.0,"[{""position"":""Representative"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-03"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1810-10-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1806-12-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-06"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1812-10-05"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",13,Senator,GA,Democratic Republican,1813,32.0,William bibb
B000434,William,Bibb,bibb,1781.0,1820.0,"[{""position"":""Representative"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-03"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1810-10-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1806-12-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-06"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Representative"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1812-10-05"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]}]",14,Senator,GA,Democratic Republican,1815,34.0,William bibb
B000474,William,Bingham,bingham,1752.0,1804.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""PA""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""PA"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""PA"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""PA"",""parties"":[""Federalist""]}]",4,Senator,PA,Federalist,1795,43.0,William bingham
B000474,William,Bingham,bingham,1752.0,1804.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""PA""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""PA"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""PA"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""PA"",""parties"":[""Federalist""]}]",5,Senator,PA,Federalist,1797,45.0,William bingham
B000474,William,Bingham,bingham,1752.0,1804.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""PA""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""PA"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""PA"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""PA"",""parties"":[""Federalist""]}]",6,Senator,PA,Federalist,1799,47.0,William bingham
B000554,Jesse,Bledsoe,bledsoe,1776.0,1836.0,"[{""position"":""Senator"",""congressNumber"":13,""stateName"":""KY"",""parties"":[""Democratic Republican""]}]",13,Senator,KY,Democratic Republican,1813,37.0,Jesse bledsoe
B000563,Timothy,Bloodworth,bloodworth,1736.0,1814.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Representative"",""congressNumber"":1,""stateName"":""NC"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",4,Senator,NC,Democratic Republican,1795,59.0,Timothy bloodworth
B000563,Timothy,Bloodworth,bloodworth,1736.0,1814.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Representative"",""congressNumber"":1,""stateName"":""NC"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",5,Senator,NC,Democratic Republican,1797,61.0,Timothy bloodworth
B000563,Timothy,Bloodworth,bloodworth,1736.0,1814.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Representative"",""congressNumber"":1,""stateName"":""NC"",""parties"":[""Anti-Administration""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":4,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""NC"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""NC"",""parties"":[""Democratic Republican""]}]",6,Senator,NC,Democratic Republican,1799,63.0,Timothy bloodworth
B000570,William,Blount,blount,1749.0,1800.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""TN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""TN"",""parties"":[""Democratic Republican""]}]",4,Senator,TN,Democratic Republican,1795,46.0,William blount
B000570,William,Blount,blount,1749.0,1800.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NC""},{""position"":""Senator"",""congressNumber"":4,""stateName"":""TN"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""TN"",""parties"":[""Democratic Republican""]}]",5,Senator,TN,Democratic Republican,1797,48.0,William blount
B000739,William,Bradford,bradford,1729.0,1808.0,"[{""position"":""Senator"",""congressNumber"":3,""stateName"":""RI"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""RI"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""RI"",""parties"":[""Pro-Administration""]}]",3,Senator,RI,Pro-Administration,1793,64.0,William bradford
B000739,William,Bradford,bradford,1729.0,1808.0,"[{""position"":""Senator"",""congressNumber"":3,""stateName"":""RI"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""RI"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""RI"",""parties"":[""Pro-Administration""]}]",4,Senator,RI,Pro-Administration,1795,66.0,William bradford
B000739,William,Bradford,bradford,1729.0,1808.0,"[{""position"":""Senator"",""congressNumber"":3,""stateName"":""RI"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""RI"",""parties"":[""Pro-Administration""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""RI"",""parties"":[""Pro-Administration""]}]",5,Senator,RI,Pro-Administration,1797,68.0,William bradford
