NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE,first
morris,1,cmte bill for relief of Laurance Elb,,Mar,3,1801,6,22,
paine,3,cmte bill for relief of Laurance Elb,,Mar,3,1801,6,22,
pinckney,2,cmte bill for relief of Laurance Elb,,Mar,3,1801,6,22,
read,1,cmte bill for relief of Laurance Elb,,Mar,3,1801,6,22,
ross,6,cmte bill for relief of Laurance Elb,,Mar,3,1801,6,22,
tracy,1,cmte bill for relief of Laurance Elb,,Mar,3,1801,6,22,
wells,5,cmte bill for relief of Laurance Elb,,Mar,3,1801,6,22,
brown,4,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
chipman,1,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
cocke,1,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
dayton,2,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
foster,2,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,Theodore
gunn,2,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
hindman,2,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
howard,1,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
langdon,1,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
livermore,3,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
marshall,2,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
mason,1,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,Jonathan
morris,3,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
nicholas,2,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
paine,7,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
read,3,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
ross,8,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
tracy,11,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
wells,1,Cmte on HR bill to amend seat of govt,,Mar,3,1801,6,22,
anderson,2,Cmte notify PUS quorum,,Dec,2,1799,6,3,
bingham,4,Cmte notify PUS quorum,,Dec,2,1799,6,3,
brown,2,Cmte notify PUS quorum,,Dec,2,1799,6,3,
chipman,3,Cmte notify PUS quorum,,Dec,2,1799,6,3,
dexter,1,Cmte notify PUS quorum,,Dec,2,1799,6,3,
goodhue,1,Cmte notify PUS quorum,,Dec,2,1799,6,3,
hillhouse,2,Cmte notify PUS quorum,,Dec,2,1799,6,3,
laurance,2,Cmte notify PUS quorum,,Dec,2,1799,6,3,
livermore,1,Cmte notify PUS quorum,,Dec,2,1799,6,3,
lloyd,1,Cmte notify PUS quorum,,Dec,2,1799,6,3,
read,10,Cmte notify PUS quorum,,Dec,2,1799,6,3,
tracy,3,Cmte notify PUS quorum,,Dec,2,1799,6,3,
watson,2,Cmte notify PUS quorum,,Dec,2,1799,6,3,
wells,1,Cmte notify PUS quorum,,Dec,2,1799,6,3,
anderson,1,Cmte on PUS’s message,,Dec,3,1799,6,3,
baldwin,1,Cmte on PUS’s message,,Dec,3,1799,6,3,
bingham,4,Cmte on PUS’s message,,Dec,3,1799,6,3,
brown,1,Cmte on PUS’s message,,Dec,3,1799,6,3,
dexter,7,Cmte on PUS’s message,,Dec,3,1799,6,3,
goodhue,2,Cmte on PUS’s message,,Dec,3,1799,6,3,
gunn,2,Cmte on PUS’s message,,Dec,3,1799,6,3,
hillhouse,1,Cmte on PUS’s message,,Dec,3,1799,6,3,
langdon,2,Cmte on PUS’s message,,Dec,3,1799,6,3,
laurance,2,Cmte on PUS’s message,,Dec,3,1799,6,3,
marshall,2,Cmte on PUS’s message,,Dec,3,1799,6,3,
read,12,Cmte on PUS’s message,,Dec,3,1799,6,3,
ross,13,Cmte on PUS’s message,,Dec,3,1799,6,3,
tracy,10,Cmte on PUS’s message,,Dec,3,1799,6,3,
watson,1,Cmte on PUS’s message,,Dec,3,1799,6,3,
anderson,10,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
brown,2,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
dayton,1,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
dexter,1,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
foster,2,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
goodhue,5,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
greene,3,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
gunn,4,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
hillhouse,6,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
langdon,1,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
laurance,1,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
marshall,2,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
paine,1,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
ross,3,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
tracy,3,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
watson,3,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
wells,3,Cmte on petition of Sam Glass & others,,Dec,5,1799,6,3,
chipman,1,cmte on enrolled bills,,Dec,17,1799,6,3,
dexter,3,cmte on enrolled bills,,Dec,17,1799,6,3,
langdon,2,cmte on enrolled bills,,Dec,17,1799,6,3,
schureman,8,cmte on enrolled bills,,Dec,17,1799,6,3,
wells,9,cmte on enrolled bills,,Dec,17,1799,6,3,
anderson,2,Cmte on Russian Treaty,,Dec,9,1799,6,3,
baldwin,3,Cmte on Russian Treaty,,Dec,9,1799,6,3,
bingham,14,Cmte on Russian Treaty,,Dec,9,1799,6,3,
brown,5,Cmte on Russian Treaty,,Dec,9,1799,6,3,
dayton,6,Cmte on Russian Treaty,,Dec,9,1799,6,3,
dexter,10,Cmte on Russian Treaty,,Dec,9,1799,6,3,
foster,1,Cmte on Russian Treaty,,Dec,9,1799,6,3,
goodhue,7,Cmte on Russian Treaty,,Dec,9,1799,6,3,
greene,3,Cmte on Russian Treaty,,Dec,9,1799,6,3,
langdon,2,Cmte on Russian Treaty,,Dec,9,1799,6,3,
laurance,5,Cmte on Russian Treaty,,Dec,9,1799,6,3,
marshall,3,Cmte on Russian Treaty,,Dec,9,1799,6,3,
paine,4,Cmte on Russian Treaty,,Dec,9,1799,6,3,
read,8,Cmte on Russian Treaty,,Dec,9,1799,6,3,
ross,3,Cmte on Russian Treaty,,Dec,9,1799,6,3,
tracy,1,Cmte on Russian Treaty,,Dec,9,1799,6,3,
watson,10,Cmte on Russian Treaty,,Dec,9,1799,6,3,
wells,1,Cmte on Russian Treaty,,Dec,9,1799,6,3,
baldwin,1,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
chipman,1,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
dayton,16,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
goodhue,1,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
greene,1,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
hillhouse,5,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
langdon,1,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
laurance,3,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
marshall,13,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
paine,4,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
read,1,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
ross,2,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
tracy,10,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
watson,1,Cmte on Motion by Dayton renew lost certificates of debt,,Dec,17,1799,6,3,
bingham,1,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
dayton,4,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
dexter,12,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
greene,3,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
laurance,6,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
marshall,3,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
paine,4,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
read,3,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
ross,5,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
tracy,6,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
watson,1,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
wells,1,Cmte on bill prisoners for debt,,Dec,9,1799,6,3,
anderson,1,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
baldwin,1,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
bingham,6,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
brown,2,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
dayton,5,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
goodhue,7,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
gunn,1,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
hillhouse,2,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
langdon,5,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
latimer,2,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
laurance,6,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
marshall,1,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
paine,2,Cmte on report of Sec of State --impressed american seamen,,Dec,11,1799,6,3,
